10396359_0.java,1,35,apache-roller-4.0.1/apache-roller-src-4.0.1/tomcat/work/Catalina/localhost/roller/org/apache/jsp/WEB_002dINF/jsps/tiles/css_002dnosidebar_jsp.java,20,58,BP,auto generated by JSP,UD,similar _jspService() method,,
10396359_0.java,1,35,apache-roller-4.0.1/apache-roller-src-4.0.1/tomcat/work/Catalina/localhost/roller/org/apache/jsp/WEB_002dINF/jsps/tiles/empty_jsp.java,20,54,BP,auto generated by JSP,UD,similar _jspService() method,,
11092289_1.java,26,42,iReport-3/iReport-3.7.5-src/jasperserver-plugin/src/com/jaspersoft/ireport/jasperserver/ws/IReportSSLSocketFactory.java,49,71,UD,"cloned code. not evidence from where. code in qualitas older than stackoverflow answer, but code on SO snippet seems to be from a different system",BP,similar implementation of creating SSL socket connection.,,
11187462_0.java,44,61,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/util/LoggingOutputStream.java,36,52,AC,"the snipped is a direct copy from log4j, and the jdbc is also a copy from log4j. Thus, there's no connection between the SO snipper and the Qualitas code.",IN,Both classes extend OutputStream and hence share method similar methods. SO answer is copied from https://svn.apache.org/viewvc/logging/log4j/trunk/contribs/JimMoore/LoggingOutputStream.java?view=co,,
11368428_1.java,1,27,jfreechart-1/jfreechart-1.0.13/source/org/jfree/chart/demo/BarChartDemo1.java,29,55,QS,"answer mentions JFreeChart, author of answer suggests to use the following SO snippet with the solution he proposed",UD,The code are very similar without any reference.,,
11368428_1.java,1,27,jfreechart-1/jfreechart-1.0.13/swt/org/jfree/experimental/chart/swt/demo/SWTBarChartDemo1.java,19,45,QS,"answer mentions JFreeChart, author of answer suggests to use the following SO snippet with the solution he proposed",UD,SO answer does not say that the code is copied from jfreechart. But very likely,,
12377779_0.java,1,37,netbeans-6.9.1-201007282301/kenai.ui/src/org/netbeans/modules/kenai/ui/treelist/TreeList.java,125,159,QS,author copied code from specific class on netbeans to answer the question,UD,the getToolTipText() are similar,,
12427981_1.java,17,33,apache-log4j-1.2.16/apache-log4j-1.2.16/contribs/JimMoore/LoggingOutputStream.java,32,48,QS,MOTIVATION author of answer says he's copying and pasting from apache project.,UD,Very similar pair of code extending OutputStream,,
12427981_1.java,17,33,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/util/LoggingOutputStream.java,36,52,EX,"the snipped is a direct copy from log4j, and the jdbc is also a copy from log4j.",IN,Both classes extend OutputStream and hence share method similar methods. SO answer is copied from http://commons.apache.org/proper/commons-exec/,,
12879764_0.java,1,41,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/templates/TemplateRenderer.java,124,177,EX,ONE-SIDED evidence that SO copied from book. not sure if Qualitas is original or copied from book too,BP,SO answer says that the code is adapted from the book Filthy Rich Client (http://filthyrichclients.org). The code in iReport does not say it is copied from anywhere.,,
12936580_0.java,63,197,jfreechart-1/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,443,578,QS,question is about JFreeChart. author of answer says he combined codes to achieve solution,UD,SO answer says the code is a merge of XYPlot and XYLineAndShapeRenderer.,,
12936580_0.java,63,197,jfreechart-1/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,596,731,QS,question is about JFreeChart. author of answer says he combined codes to achieve solution,UD,SO answer says it merges code from XYPlot and XYLineAndShapeRenderer. Several methods are similar.,,
13219118_0.java,12,27,Compiere_330_Source/release_330/ad/src/org/compiere/translate/AmtInWords_EN.java,49,64,QS,SO copied code from web. web copies code from Qualitas. Q to S via web,BP,Constructors are very similar (except the names). Might be IDE-generated though.,,
13219118_0.java,12,27,Compiere_330_Source/release_330/ad/src/org/compiere/translate/AmtInWords_FR.java,49,69,QS,author of answer says he copied from this link http://www.rgagnon.com/javadetails/java-0426.html. in the qualitas project,EX,SO answer says that the code is copied from http://www.rgagnon.com/javadetails/java-0426.html and the Q code also has a comment that it is from the same place.,,
13302801_0.java,84,102,netbeans-6.9.1-201007282301/java.source/test/unit/data/jdk/JTable.java,1434,1450,UD,"cloned code, no evidence",IN,both classes implement TableCellRenderer and have similar getTableCellRendererComponent(),,
13524878_0.java,1,16,netbeans-6.9.1-201007282301/java.source/test/unit/data/jdk/JTable.java,1469,1484,QS,SO provides code to point to the problem the author of the question had.,UD,SO answer says Jtable#stopCellEditing but might be a different Jtable class,,
14940863_0.java,1,26,jstock-1.0.7c/jstock/src/org/yccheok/jstock/alert/GoogleMail.java,18,43,QS,SO says he copied from jstock,UD,SO answer says the code is copied from jstock GoogleMail.java (http://jstock.hg.sourceforge.net/hgweb/jstock/jstock/file/d9290c44d19c/src/org/yccheok/jstock/alert/GoogleMail.java),,
15110171_0.java,23,40,struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/main/java/com/opensymphony/xwork2/validator/validators/StringLengthFieldValidator.java,25,42,QS,SO says he based on struts code to provide solution,UD,similar code to validate string length,,
15260207_0.java,80,126,freemind-src-0/freemind/accessories/plugins/dialogs/ArrayListTransferHandler.java,27,71,EX,ONE-SIDED SO says he copied from the web. no evidence if Qualitas is original or copied from WEB,IN,both classes extend TransferHandler and have similar methods,,
16860613_0.java,55,74,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/viewers/StyledString.java,55,74,QS,DELETED FROM SO literal copy from eclipse,UD,couldn't find the SO post anymore.,,
16928749_0.java,50,66,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/TextOutputFormat.java,46,63,UD,"cloned code, no evidence",IN,SO's ArrayTextOutputFormat code extends from Qualitas TextOutputFormat class and having similar implementation of write() method.,,
16928749_0.java,50,66,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/output/TextOutputFormat.java,50,67,UD,"cloned code, no evidence",IN,SO's ArrayTextOutputFormat code extends from Qualitas TextOutputFormat class and having similar implementation of write() method.,,
17966859_0.java,6,18,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/subreport/TableComboBoxRenderer.java,11,22,UD,"cloned code, no evidence",IN,both classses implement TableCellRenderer and have similar getTableCellRendererComponent(),,
22064171_0.java,56,103,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/sheet/editors/box/ShapeStroke.java,23,80,QS,SO says he copied from the web. website is owned by the same developer as ireport. ,EX,SO answer says the code is modified from http://www.jhlabs.com/java/java2d/strokes/,,
22585813_0.java,1,16,netbeans-6.9.1-201007282301/o.mozilla.rhino.patched/patched_files/org/mozilla/nb/javascript/ScriptRuntime.java,774,789,EX,SO says he copied from mozilla. netbans copied the mozilla code to inside netbeans to create a plugin,UD,SO answer says the code is from Mozilla Rhino,,
24963319_3.java,1,17,geotools-2/geotools-2.7-M3/modules/unsupported/swing/src/main/java/org/jdesktop/swingworker/SwingWorker.java,63,79,EX,"SO question says he's working with SwingWorker, SO answer copies question from SwingWorker to help answer. geotools is a Java geospatial project, so it copied SwingWorker to inside geotools",UD,SO answer says (implicitly) that it is a copy of SwingWorker's code.,,
3629882_0.java,1,26,jstock-1.0.7c/jstock/src/org/yccheok/jstock/gui/Utils.java,1484,1502,QS,"author of question copies from jstock, answer edits code to find solution",UD,similar code to handle XML,,
3911987_0.java,38,53,Compiere_330_Source/release_330/ad/src/org/compiere/translate/AmtInWords_EN.java,49,64,QS,known snippet to convert numbers to strings name. orginally from Qualitas project,BP,main() methods are very similar,,
3911987_0.java,38,53,Compiere_330_Source/release_330/ad/src/org/compiere/translate/AmtInWords_FR.java,49,69,QS,known snippet to convert numbers to strings name. orginally from Qualitas project,EX,SO answer says that the code is copied from http://www.rgagnon.com/javadetails/java-0426.html and the Q code also has a comment that it is from the same place.,,
6097643_0.java,1,20,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/http/impl/client/AbstractHttpClient.java,110,128,EX,code copied from apache server. eclipse imported apache server to its code base,UD,SO answer says that the code is copied from DefaultHttpClient.createHttpContext(),,
6236324_0.java,83,92,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,91,100,UD,stackoverflow code seems to come from a official sun code,AC,false clone,,
6236324_0.java,93,110,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,101,118,EX,known code to capture video. original code is believed to come from Sun's original implementation.,AC,accidental similarity from normalisation,,
6236324_0.java,114,123,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,122,131,UD,stackoverflow code seems to come from a official sun code,AC,accidental similarity from normalisation,,
6691268_0.java,1,21,netbeans-6.9.1-201007282301/debugger.jpda/src/org/netbeans/modules/debugger/jpda/expr/InvocationExceptionTranslated.java,172,192,EX,code clones from original Throwable code,UD,similar code to print stack trace,,
8802082_2.java,1,20,eclipse_SDK/eclipse_SDK-4.3/src/src/junitsrc/org/junit/internal/runners/statements/ExpectException.java,12,31,EX,answer says he copied from JUnit. Eclipse imported JUnit code to its code base,QS,the code is copied from Junit ExpectException class,,
92962_0.java,22,61,jgraphpad-5/jgraphpad-5.10.0.2-src/src/org/jgraph/pad/graphcellsbase/JGraphSwimlaneView.java,93,132,EX,ONE-SIDED SO copies from website. code in website is from Sapient Corporation. no evidence on where the code from jgraph comes from,AC,accidental similarity by normalisation,,
92962_0.java,22,61,jung2-2_0_1/jung-samples-2.0.1/edu/uci/ics/jung/samples/LensDemo.java,278,317,EX,ONE-SIDED SO copies from website. code in website is from Sapient Corporation. no evidence on where the code from Jung comes from,UD,SO answer says the code is copied from http://www.java2s.com/Tutorial/Java/0240__Swing/VerticalLabelUI.htm while jung's code says nothing.,,
10924700_0.java,1,18,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java,253,270,QS,"question is about springer. Author of answer says the problem faced by the question is caused by the fact its configuration is not activating the following code, then posts code from springer",QS,SO answer infers tha the code is copied from Jxab2Marshaller,,
11187462_0.java,44,61,apache-log4j-1.2.16/apache-log4j-1.2.16/contribs/JimMoore/LoggingOutputStream.java,32,48,QS,author of answers says he copied from log4j and adapted a bit,QS,SO answer says the code is copied from LoggingOutputStream (https://svn.apache.org/viewvc/logging/log4j/trunk/contribs/JimMoore/LoggingOutputStream.java?view=co),,
11319346_0.java,121,142,apache-jmeter-2.9/apache-jmeter-2.9/src/jorphan/org/apache/jorphan/gui/layout/VerticalLayout.java,88,109,UD,"clone of a whole class. Qualitas code seems old, but no evidence SO answer came directly from qualitas code.",UD,similar code for setting layout size (layoutSize()) method),,
11319346_0.java,143,179,apache-jmeter-2.9/apache-jmeter-2.9/src/jorphan/org/apache/jorphan/gui/layout/VerticalLayout.java,34,69,UD,"clone of a whole class. Qualitas code seems old, but no evidence SO answer came directly from qualitas code.",UD,layoutContainer() are identical,,
11741948_0.java,1,12,apache-log4j-1.2.16/apache-log4j-1.2.16/src/main/java/org/apache/log4j/lf5/util/StreamUtils.java,12,23,UD,cloned code without evidence of source,UD,similar copy() implementation,,
12106623_0.java,1,16,apache-log4j-1.2.16/apache-log4j-1.2.16/src/main/java/org/apache/log4j/WriterAppender.java,45,61,QS,author copied code from log4j to answer the question,QS,"SO answer says """"I study the source of logj4 ’öÎ_’öÎ__ """"""""",,
13311280_0.java,29,54,netbeans-6.9.1-201007282301/form/test/qa-functional/data/SampleDesktopApplication/src/sampledesktopapplication/SampleDesktopView.java,40,65,UD,An exactly similar (-1 line) 54-line clone. The comments are even similar to code in netbeans. It is also similar to the code in http://www.programcreek.com/java-api-examples/index.php?api=org.jdesktop.application.SingleFrameApplication and it says it's copied from open source project.,UD,Both classes share identical code inside constructors for 54 lines.,,
13311280_0.java,29,54,netbeans-6.9.1-201007282301/java.examples/MarsRoverViewer/src/marsroverviewer/MarsRoverViewerView.java,51,76,UD,"cloned code, no evidence",UD,Both classes share identical code inside constructors for 54 lines.,,
13311280_0.java,29,54,netbeans-6.9.1-201007282301/swingapp/appshells/BasicShellApp/src/applicationpackage/ShellView.java,40,65,UD,"cloned code, no evidence",UD,Both classes share identical code inside constructors for 54 lines.,,
14019840_0.java,1,18,struts2-2.2.1-all/struts-2.2.1/src/core/src/main/java/org/apache/struts2/dispatcher/mapper/DefaultActionMapper.java,128,145,QS,SO provides code from struts to help answering the question,QS,SO answer says the code is copied from DefaultActionMapper,,
15260207_0.java,145,155,freemind-src-0/freemind/accessories/plugins/dialogs/ArrayListTransferHandler.java,90,100,EX,ONE-SIDED SO says he copied from the web. no evidence if Qualitas is original or copied from WEB,EX,"SO answer says that the code is copied and modified from http://www.java2s.com/Code/Java/Swing-JFC/DragListDemo.htm. Freemind's code says that it is adapted from Sun tutorial example """"as-is"""".""""",,
15260207_0.java,176,196,freemind-src-0/freemind/accessories/plugins/dialogs/ArrayListTransferHandler.java,107,127,EX,ONE-SIDED SO says he copied from the web. no evidence if Qualitas is original or copied from WEB,EX,Code are very possible to be copied from http://www.java2s.com/Code/Java/Swing-JFC/DragListDemo.htm > http://java.sun.com/docs/books/tutorial/index.html,,
18137301_0.java,3,15,antlr4-4.0/tool/test/org/antlr/v4/test/TestPerformance.java,559,570,QS,author of answer says ge copied code from antlr,QS,author of answer says ge copied code from antlr,,
18202284_0.java,1,12,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/samples/color/CIEXYChromaticityDiagram.java,30,41,BP,SO says the snippet is auto generated by netbeans,BP,SO answer says the initComponents() is auto-generated by Netbeans,,
18202284_0.java,1,12,netbeans-6.9.1-201007282301/dlight.visualizers/src/org/netbeans/modules/dlight/visualizers/CallStackTopComponent.java,28,39,BP,SO says the snippet is auto generated by netbeans,BP,SO answer says the initComponents() is auto-generated by Netbeans,,
18202284_0.java,1,12,netbeans-6.9.1-201007282301/dlight.visualizers/src/org/netbeans/modules/dlight/visualizers/ThreadMapTopComponent.java,31,42,BP,SO says the snippet is auto generated by netbeans,BP,SO answer says the initComponents() is auto-generated by Netbeans,,
18921519_0.java,72,85,apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/test/org/apache/catalina/tribes/demos/MapDemo.java,339,352,UD,no evidence on stackoverflow or in the original source code from where the cloned method was originally implemented,UD,similar code without any strong evidence of anything,,
21099738_0.java,2,30,jboss-5/jboss-5.1.0.GA-src/console/src/main/org/jboss/console/plugins/helpers/servlet/ServletHelper.java,3,31,UD,"cloned code, no evidence",UD,very similar code to replace special characters,,
21702608_0.java,1,36,hadoop-1/hadoop-1.0.0/src/examples/org/apache/hadoop/examples/DBCountPageView.java,275,306,QS,SO answer copies code from question and adds solution. SO questions copies code from hadoop example,QS,SO answer is a modified version of DBCountPageView.java,,
21734562_0.java,1,70,apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/catalina/authenticator/BasicAuthenticator.java,23,87,QS,SO answer says he copied from tomcat,QS,SO answer says the code is copied from BasicAuthenticator,,
21787713_0.java,1,14,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/DispatcherServlet.java,119,132,QS,SO gives example from spring to illustrate answer,QS,SO answer says the it shows the implementation of initLocaleResolver() in DispatchServlet,,
21998949_0.java,10,89,jfreechart-1/jfreechart-1.0.13/source/org/jfree/chart/plot/SpiderWebPlot.java,502,578,QS,SO says he copied from jfreechart and altered a bit,QS,SO answer shows a code that extends from SpiderWebPlot in JFreeChart.,,
22230019_0.java,1,19,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/swt/widgets/Widget.java,424,442,QS,SO copies code from Eclipse to help in the answer,QS,"SO answer says the code is copied from Widget#sendEvent(int""",,
23520731_0.java,1,75,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/tool/hbm2ddl/SchemaUpdate.java,115,190,QS,SO copies code from hibernate to help the answer,QS,SO answer is copied directly from SchemaUpdate class in Hibernate project ,,
23967852_0.java,1,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/dialect/pagination/SQLServer2005LimitHandler.java,43,62,QS,SO copies code from hibernate to help the answer,QS,SO answer mentions that the code there is an investigation of code in getProcessedSql() in Hibernate.,,
24330611_0.java,137,240,jung2-2_0_1/jung-samples-2.0.1/edu/uci/ics/jung/samples/TreeCollapseDemo.java,89,184,UD,"clones code, no evidence from where",UD,SO question is about jung2 however the code in the answer doesn't anything about copying. ,,
24330611_0.java,217,227,jung2-2_0_1/jung-samples-2.0.1/edu/uci/ics/jung/samples/TreeCollapseDemo.java,161,171,UD,"clones code, no evidence from where",UD,SO question is about jung2 however the code in the answer doesn't anything about copying. Code are similar for 48 lines,,
24330611_0.java,320,333,jung2-2_0_1/jung-samples-2.0.1/edu/uci/ics/jung/samples/TreeCollapseDemo.java,249,260,UD,"clones code, no evidence from where",UD,SO question is about jung2 however the code in the answer doesn't anything about copying. Code are similar for 34 lines,,
24330611_0.java,320,333,jung2-2_0_1/jung-samples-2.0.1/edu/uci/ics/jung/samples/VertexCollapseDemo.java,218,229,UD,"clones code, no evidence from where",UD,SO question is about jung2 however the code in the answer doesn't anything about copying. ,,
24404964_0.java,1,36,apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/catalina/connector/CoyoteAdapter.java,543,578,QS,SO copies from tomcat to help the answer,QS,SO answer says the code is copied from CoyoteAdapter (http://svn.apache.org/viewvc/tomcat/tc7.0.x/trunk/java/org/apache/catalina/connector/CoyoteAdapter.java?view=markup),,
24680923_0.java,17,42,jstock-1.0.7c/jstock/src/org/yccheok/jstock/alert/GoogleMail.java,18,43,UD,"cloned code, no evidence",UD,both code are very similar for 31 lines,,
24924255_0.java,1,32,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/criterion/Example.java,218,247,QS,stackoverflow answer mentions the code in this link: http://grepcode.com/file/repo1.maven.org/maven2/org.hibernate/hibernate/3.2.7.ga/org/hibernate/criterion/Example.java,QS,SO answer says that the code is copied and modified from Hadoop org.hibernate.criterion.Example example.,,
25056629_1.java,1,14,iText-src-5/src/core/com/itextpdf/text/pdf/PdfWriter.java,538,551,QS,question is about iText. Author of answer posts the code from iText that is an example of the shortcome pointed by the question,QS,question is about iText. Author of answer posts the code from iText that is an example of the shortcome pointed by the question,,
2513183_0.java,45,55,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jdt/ui/actions/GenerateToStringAction.java,45,55,QS,SO copies code from Eclipse to help answer,QS,"the whole class is copied from eclipse (with license) """"I cannot find the source of that class on the internet""",,
2513183_0.java,106,159,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jdt/ui/actions/GenerateToStringAction.java,113,166,QS,author says he copied from eclipse (outdated code),QS,"the whole class is copied from eclipse (with license) """"I cannot find the source of that class on the internet""",,
25150803_0.java,35,50,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/gui/plaf/palette/PaletteListCellRenderer.java,19,34,UD,"cloned code, no evidence",UD,(by Jens) one method in answer exactly equal a method on netbeans but no evidence if the answer copied from netbeans of where this code is originally from,,
25150803_0.java,35,50,netbeans-6.9.1-201007282301/java.navigation/src/org/netbeans/modules/java/stackanalyzer/AnalyserCellRenderer.java,29,44,UD,"cloned code, no evidence",UD,(by Jens) one method in answer exactly equal a method on netbeans but no evidence if the answer copied from netbeans of where this code is originally from,,
25150803_0.java,35,50,netbeans-6.9.1-201007282301/spellchecker/src/org/netbeans/modules/spellchecker/options/CheckBoxRenderrer.java,22,37,UD,one method in answer exactly equal a method on netbeans but no evidence if the answer copied from netbeans of where this code is originally from,UD,(by Jens) one method in answer exactly equal a method on netbeans but no evidence if the answer copied from netbeans of where this code is originally from,,
25719073_1.java,1,20,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/swt/widgets/Widget.java,309,328,QS,SO says he copied from eclipse to answer question,QS,SO answer says the code is copied from Widget.release(),,
3851674_0.java,22,41,lucene-4.3.0/lucene-4.3.0/highlighter/src/test/org/apache/lucene/search/postingshighlight/TestPostingsHighlighterRanking.java,160,178,BP,similar equals() methods,BP,similar equals() methods,BP,similar equals() methods
4083418_0.java,1,28,apache-log4j-1.2.16/apache-log4j-1.2.16/src/main/java/org/apache/log4j/DailyRollingFileAppender.java,105,132,QS,question is about log4j. answer copies snippet to explain behaviour,QS,SO answer says the code is the one implements rollover function.,,
550172_0.java,39,68,jstock-1.0.7c/jstock/src/org/yccheok/jstock/gui/Utils.java,457,487,UD,"cloned code, no evidence",UD,SO answer mixes source code from several places,,
550172_0.java,69,81,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/util/Images.java,81,93,UD,"cloned code, no evidence",UD,SO answer says the code is copied from several places.,,
550172_0.java,69,81,jstock-1.0.7c/jstock/src/org/yccheok/jstock/gui/Utils.java,444,456,UD,cloned code but no evidence whether it came from,UD,the method hasAlpha() are identical.,,
5886302_0.java,1,15,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/wizard/WizardSelectionPage.java,29,43,BP,accidentally similar getter,BP,accidentally similar getter,BP,accidentally similar getter
598007_0.java,1,13,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/dialogs/ProgressMonitorDialog.java,252,264,QS,author of answer sayd he copied from Eclipse,QS,"SO answer says the code is copied from org.eclipse.jface.dialogs.ProgressMonitorDialog with a note """"(with a comment added by me)""""""""",,
6025026_0.java,212,233,jung2-2_0_1/jung-samples-2.0.1/edu/uci/ics/jung/samples/ShortestPathDemo.java,158,179,QS,answer says he copied this specific class and edited a bit to provide solution,QS,SO answer says the code is modified from ShortestPathDemo,,
6149818_0.java,1,20,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.core/src/main/java/org/springframework/util/DefaultPropertiesPersister.java,67,86,QS,answer copies code from spring to explain behaviour,QS,SO answer says the code is from Spring's DefaultPropertiesPersister,,
6535337_0.java,1,40,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/gui/VerticalGridLayout.java,130,178,UD,"cloned code, no evidence",UD,very similar code in layoutContainer(),,
6722760_1.java,13,37,jgraph-latest-bsd-src/examples/org/jgraph/example/HelloWorld.java,14,37,QS,SO answer copies code from jgraph examples,QS,SO answer says that the code is copied and modified from Jgraph,,
6926848_0.java,1,18,eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/http/client/utils/URLEncodedUtils.java,73,90,EX,author of answer copied code form apache,EX,"SO answer doesn't obviously say that it is copied from URLEncodeUtils. However if you look at the question""",,
6951800_0.java,1,16,netbeans-6.9.1-201007282301/javahelp/src/org/netbeans/modules/javahelp/BrowserDisplayer.java,248,263,UD,"cloned code, no evidence",UD,similar code to getFont,,
7324159_1.java,28,92,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jdt/internal/ui/util/TableLayoutComposite.java,73,139,UD,"cloned code, no evidence",UD,similar code but that might be because the SO answer extends TableLayout,,
7324159_1.java,28,92,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/viewers/TableLayout.java,68,137,UD,"cloned code, no evidence",UD,similar code but that might be because the SO answer extends TableLayout,,
7504040_0.java,5,17,eclipse_SDK/eclipse_SDK-4.3/src/src/junitsrc/org/junit/rules/ExternalResource.java,8,20,QS,authors says he copied form junit,QS,copied from junit which is inside Eclipse,,
7504040_0.java,5,17,junit-4/org/junit/rules/ExternalResource.java,8,20,QS,author asks a question says he copied from junit ,QS,SO answer says that the code is copied from JUnit ExternalResource,,
801987_0.java,1,18,hadoop-1/hadoop-1.0.0/src/core/org/apache/hadoop/util/StringUtils.java,41,57,QS,answer says he copied from hadoop,QS,SO answer says that the code is copied from this Hadoop file.,,
8416340_0.java,4,23,findbugs-1/findbugs-1.3.9/src/antTask/edu/umd/cs/findbugs/anttask/UnionBugs.java,65,81,UD,know code to copy file and folders. origin unknown,UD,exactly the same copyFile() method,,
8802082_2.java,1,20,junit-4/org/junit/internal/runners/statements/ExpectException.java,12,31,QS,author of answer says he copied code from JUnit,QS,"SO answer says that it copies the code from ExpectException.java (""""an exxcerpt from the Junit source code (ExpectException.java):"""")""""",,
9709633_0.java,156,167,cayenne-3/cayenne-3.0.1-src/framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/CellEditorForAttributeTable.java,63,74,BP,accidentally similar getter,BP,accidentally similar getter,IN,both classes implement TableCellEditor and hence having similar implementation of many methods.